6,5.24413,25.0023,40.635,99.9912,69.9497,9.58931,91.7412,34.5901,
11,5.45043,24.6258,57.5861,93.9822,63.8151,0,91.5849,26.3335,
15,5.65672,24.2494,72.9798,89.9744,59.6805,0,91.474,19.0189,
21,5.86301,23.873,81.5255,87.9678,57.5459,0,91.3545,19.8671,
25,0,23.4966,85.3331,81.9611,51.4114,0,91.253,20.5922,
37,0,23.1201,90.2035,79.9543,49.2768,0,91.1948,21.2238,
36,0.206294,22.7437,100,75.9473,45.1422,0,91.2011,15.2597,
43,0.412588,22.3673,100,71.9413,41.0076,0,91.2811,15.9005,
49,0.618882,21.9909,100,67.9352,36.873,0,91.3611,16.5811,
57,0.825176,21.6144,100,63.929,32.7385,0,91.4411,8.67244,
55,1.03147,21.238,100,55.924,24.6039,0,91.5211,9.51073,
57,1.23776,20.8616,100,53.9189,22.4693,0,91.6011,28.2518,
65,1.44406,20.4851,100,51.911,20.3347,0,91.6811,46.9418,
66,1.65035,20.1087,100,45.9002,14.2001,0,91.6811,47.7384,
78,0,19.7323,100,43.8893,12.0656,0,91.6811,44.8447,
88,0.206294,19.3559,100,41.8789,9.93099,0,100,40.506,
82,0,18.9794,100,41.8691,9.79641,0,100,41.563,
76,0.206294,18.603,100,41.8591,9.66183,0,100,42.4941,
74,0.412588,3.38201,96.5379,41.8491,9.52725,0,89.6198,46.826,
68,1.71919,3.00558,97.0933,48.6681,6,0,89.6198,47.4793,
76,1.92548,0,94.5966,42.6573,0,0,79.4915,53.0156,
86,2.13178,0,91.2141,36.6456,0,0,68.4196,58.2169,
90,0,0,93.0589,30.6331,0,0,63.7485,75.387,
88,0,0,96.2568,26.6179,0,0,57.0371,91.114,
83,0.206294,0,91.4297,26.6005,0,0,43.373,99.0824,
81,0.412588,0,88.9303,26.5818,0,0,30.5916,100,
75,0,0,91.1368,26.5632,0,0,25.5219,100,
70,0.206294,0,86.5732,26.5445,0,0,12.5202,100,
67,5.95345,0,84.8938,35.0655,0,0,18.0796,89.9293,
68,6.15975,0,83.9408,29.0483,0,0,5.3503,95.0137,
68,6.36604,0,89.7793,23.0303,0,3.26438,20.1103,82.0295,
73,0,0,95.6793,17.0142,0,2.9337,19.9603,75.4995,
81,0,0,99.4803,8.99919,0,2.70302,16.3559,92.1412,
75,4.4305,0,97.8611,17.8859,0,2.47233,22.6353,80.3522,
69,14.2844,0,86.881,17.8702,0,21.0113,15.4792,78.728,
65,26.3401,0,85.9025,32.8461,0,20.9806,25.6969,59.6484,
64,8.49006,0,94.8065,24.8335,0,20.95,25.6969,52.0965,
68,18.6259,0,93.7835,33.5724,0,20.9193,36.2208,33.8545,
77,18.8322,0,99.1044,25.5636,0,26.874,50.7121,19.5067,
81,21.8679,0,100,25.1459,0,26.8433,50.7921,20.5038,
75,31.0831,0,85.684,25.1391,0,46.2247,43.3153,15.3642,
69,39.904,0,85.2669,40.1068,0,46.194,54.3983,0,
72,21.4961,0,91.0368,36.1031,0,46.1633,54.3721,0,
71,21.7024,0,100,32.0993,0,50.3081,69.647,0,
80,21.9087,0,100,28.0955,0,40.0402,69.5338,0,
91,3.9941,0,100,24.0917,0,40.0095,69.4149,0,
85,0,0,100,24.0879,0,40.0289,65.4155,18.7198,
83,0.206294,0,100,24.0814,0,40.1482,83.7793,3.88426,
77,11.4473,0,98.5652,38.0775,0,40.2675,94.1594,0,
74,11.7464,0,100,45.0939,0,40.3868,94.2394,0.650876,
68,19.3761,0,87.8139,45.0901,0,59.8502,86.0136,0,
73,19.5824,0,100,37.0864,0,60.0195,86.0936,0,
84,19.7887,0,100,29.0827,0,47.4187,86.1736,0,
91,19.995,0,100,21.0789,0,53.8458,100,0,
91,20.2013,0,100,13.0752,0,30.6759,100,21.5347,
