14,14.1597,15.6194,47.3998,83.9916,61.1684,0,84.1012,28.9062,
12,14.3495,15.2269,62.006,83.9831,61.02,0,84.0249,20.9227,
9,14.5393,14.8343,70.6883,83.9757,60.8716,0,83.914,21.9354,
11,14.7291,14.4418,100,81.9683,58.7231,0,83.7945,42.8447,
21,14.9189,14.0492,100,77.9577,54.5747,0,83.613,36.7219,
30,15.1087,13.6566,100,71.948,48.4263,0,83.4748,55.4839,
35,15.2986,13.2641,100,69.9356,46.2779,0,83.4011,74.4008,
40,15.4884,12.8715,100,65.9202,42.1295,0,83.2511,68.0687,
45,15.6782,12.479,100,63.9059,39.9811,0,83.2511,89.0812,
54,15.868,12.0864,100,57.8884,33.8326,0,83.1011,100,
58,16.0578,11.6938,100,51.8693,27.6842,0,82.9511,100,
70,2.79132,11.3013,100,45.8503,21.5358,0,82.8011,100,
77,2.98113,10.9087,100,41.8312,17.3874,0,82.6511,100,
84,3.17095,10.5162,100,39.8122,15.239,0,82.5011,91.0096,
93,3.36077,10.1236,100,31.7944,7.09057,0,91.0679,86.0504,
91,3.55059,9.73104,100,31.7773,6.94215,0,90.9179,87.1042,
87,0,9.33848,100,31.7601,6.79374,0,90.7679,83.079,
82,0.189817,0,97.494,31.7435,6.64532,0,80.2542,87.3049,
80,0.379635,0,94.0955,31.7263,6.4969,0,66.9637,92.0269,
75,0.569452,0,100,31.7085,6.34849,3.36253,80.5816,78.0908,
69,0.759269,0,98.2288,31.6926,6.20007,2.23748,86.816,65.1711,
69,4.87369,0,96.4136,33.9974,0,1.11243,92.4146,54.0823,
72,10.314,0,94.5691,35.7746,0,0,98.0625,45.2579,
82,10.5038,0,93.6906,29.7636,0,0,85.1698,53.532,
84,2.19964,0,95.3573,23.7513,0,0,79.0655,71.0338,
85,2.38945,0,92.8301,17.7365,0,0,67.9659,78.103,
94,2.57927,0,89.0506,11.7206,0,0,57.6345,83.4835,
92,10.3542,0,76.9063,11.704,0,18.1763,49.2157,81.3983,
88,10.544,0,76.1001,11.6877,0,17.7512,36.5945,88.0457,
86,0,0,79.829,11.6703,0,17.3262,33.4185,100,
80,0,0,82.2403,11.6513,0,16.9011,29.4694,100,
78,10.1164,0,81.1153,25.168,0,16.5261,39.0392,78.5642,
76,16.5943,0,70.4567,25.1521,0,33.2799,27.9011,76.5027,
71,23.4354,0,58.9121,25.1365,0,51.5024,18.168,74.111,
69,23.6252,0,78.8203,25.1213,0,51.3274,18.018,63.6609,
66,23.815,0,78.2852,25.1077,0,51.3523,27.8361,50.7986,
61,24.0048,0,91.4176,25.0959,0,37.3782,27.8361,47.1497,
57,12.2884,0,94.0674,25.0847,0,37.4032,24.598,64.0974,
55,13.947,0,97.1349,32.6804,0,37.4281,24.598,65.1535,
53,17.4511,0,100,38.5387,0,37.453,24.598,66.1293,
52,17.641,0,100,32.5246,0,37.478,42.7444,51.2876,
62,21.0352,0,100,31.1044,0,37.5029,42.7118,52.0028,
68,10.8354,0,100,29.0924,0,37.5279,36.8178,68.4041,
72,13.8991,0,100,32.4424,0,37.5528,36.6564,69.6152,
78,14.8544,0,100,38.2074,0,37.5778,36.3132,71.0892,
86,0,0,100,36.1925,0,37.6027,35.9643,64.5081,
89,0.189817,0,100,34.1786,0,44.4101,52.2336,49.6914,
98,0.379635,0,100,32.167,0,49.3525,67.1535,36.008,
96,3.82253,0,100,38.7622,0,49.5274,67.0881,36.8551,
93,4.01235,0,98.6636,38.7526,0,49.7024,73.1151,24.8407,
88,4.20217,0,100,38.7447,0,49.8773,73.1951,17.419,
86,4.39198,0,100,38.738,0,50.0523,73.2751,8.55515,
82,4.5818,0,100,38.7326,0,26.0519,73.3551,31.0633,
77,0,0,100,38.7238,0,26.2769,69.1354,48.2878,
73,6.4064,0,88.8788,38.7124,0,45.9886,59.623,44.3283,
