32,48.2008,25.6239,52.5271,70.9945,91.0088,32.7272,93.9412,15.4737,
27,48.3975,25.2668,68.7719,70.9888,90.8894,14.6825,93.865,10.2832,
21,48.5942,24.9096,82.306,70.984,90.77,0,93.754,5.18186,
27,48.7909,24.5524,100,68.9799,88.6507,0,93.6345,24.0113,
37,48.9876,24.1952,100,66.973,86.5313,0,93.533,15.1942,
45,49.1843,23.8381,100,64.9675,84.4119,0,93.4748,36.8438,
47,39.5619,23.4809,100,62.9587,82.2926,0,93.4011,30.8904,
51,39.7586,23.1237,100,56.9508,76.1732,0,100,28.9743,
61,39.9553,22.7665,100,50.9432,70.0539,0,100,29.5862,
65,29.8162,22.4093,100,46.9355,65.9345,0,100,30.1264,
72,19.6541,22.0522,100,42.9277,61.8151,0,100,24.6828,
75,19.8508,21.695,100,36.9208,55.6958,0,100,45.5203,
86,9.61452,21.3378,100,30.9108,49.5764,0,100,45.7048,
99,1.36049,20.9806,100,24.9007,43.4571,0,100,39.1705,
93,1.55719,20.6235,100,24.8915,43.3377,0,100,44.3743,
89,1.75388,20.2663,100,24.8816,43.2183,0,100,37.8288,
87,0,19.9091,100,24.8727,43.099,0,100,38.417,
84,0,19.5519,100,24.8637,42.9796,0,100,38.8793,
80,0.196694,19.1947,98.7399,24.8546,42.8603,8.32553,100,35.8999,
76,0,18.8376,100,24.846,42.7409,7.20614,100,29.9081,
74,0.196694,18.4804,100,24.8383,42.6216,10.3382,100,13.9994,
69,0,18.1232,100,24.8329,42.5022,9.06886,99.9775,8.03541,
66,0,2.94226,100,24.8284,42.3828,0.367875,89.7774,8.78326,
60,0,2.58508,100,24.8237,42.2635,0,89.6653,0.720829,
55,0.196694,0,95.4645,24.8203,42.1441,0,77.8666,8.08168,
61,0.393388,0,94.1898,18.8158,36.0248,0,66.1078,12.437,
67,0.590083,0,89.9594,12.8106,29.9054,0,53.9421,17.7204,
70,5.9456,0,88.1943,14.3102,20,0,60.5248,6.5117,
74,6.1423,0,86.6086,8.30601,13.8806,0,47.6467,12.1961,
75,0,0,95.7144,0.300921,5.76128,8.8079,47.7267,4.05404,
81,0.196694,0,94.2278,0,1.64192,8.23852,36.9882,10.8813,
