17,35.9429,23.4743,45.7149,74.9946,97.5211,7.4443,61.9412,15.5293,
13,36.1246,23.1895,53.1134,74.989,97.4043,0.58223,61.8649,16.5692,
18,36.3063,22.9046,70.2811,72.9832,95.2875,0,61.754,11.0166,
28,36.4881,22.6198,84.7386,64.9784,87.1707,0,61.6345,2.94639,
28,36.6698,22.335,100,60.9747,83.0539,0,61.533,22.5784,
38,36.8516,22.0502,100,58.9681,80.9371,0,61.4748,43.4786,
36,37.0333,21.7654,100,56.9584,78.8202,0,61.4011,37.739,
40,37.215,21.4805,100,54.9495,76.7034,0,61.4011,29.8568,
48,37.3968,21.1957,100,52.9419,74.5866,0,61.4011,48.6251,
52,25.9906,20.9109,100,50.9314,72.4698,0,61.4011,43.7647,
57,26.1724,20.6261,100,48.9216,70.353,0,61.4011,65.9855,
64,26.3541,20.3413,100,42.9086,64.2362,0,71.3273,60.8727,
71,26.5359,20.0565,100,36.8963,58.1194,0,71.3273,61.0997,
72,26.7176,19.7716,100,30.884,52.0026,0,71.3273,55.4329,
75,26.8993,19.4868,100,26.8725,47.8857,0,71.3273,74.3671,
77,18.7596,19.202,100,22.8582,43.7689,0,71.1773,69.431,
79,6.7444,18.9172,100,14.8445,35.6521,0,71.0273,70.0617,
87,6.92614,18.6324,100,6.83085,27.5353,0,70.8773,70.5665,
95,7.10788,15.0427,98.3564,0,19.4185,0,78.3318,61.237,
