40,42.3867,24.3126,74.1848,95.9935,50.4437,17.9191,70.7412,12.2862,
45,28.6312,23.8835,78.7444,93.9869,48.2768,6.65733,70.665,13.3639,
47,28.8159,23.4543,94.0131,89.9802,44.1098,0,70.554,5.41258,
49,29.0006,23.0251,100,83.9746,37.9429,0,70.4345,26.9688,
54,29.1853,22.596,100,77.9659,31.7759,0,70.333,19.1582,
64,29.37,22.1668,100,71.9583,25.609,0,70.2748,12.6273,
72,29.5546,21.7376,100,65.9517,19.4421,0,70.2811,34.5832,
81,29.7393,21.3085,100,59.9418,13.2751,0,70.2811,27.7755,
82,18.4433,20.8793,100,53.9329,7.10816,0,70.3611,23.2818,
86,18.628,20.4501,100,47.9247,0.941215,0,70.4411,14.9779,
82,18.8127,20.021,100,47.9178,0.774269,0,70.5211,9.03723,
78,8.61268,19.5918,100,47.9118,0.607322,0,70.6011,6.58558,
76,8.79736,19.1627,100,47.9061,0.440376,0,79.5315,3.6229,
72,8.98204,18.7335,100,47.9009,0.273429,0,90.4494,1.95177,
69,9.16672,18.3043,100,47.8959,0.106482,0,90.5294,2.94657,
75,9.3514,17.8752,100,41.8908,0,0,99.761,0,
83,9.53608,17.446,100,35.8861,0,0,99.841,1.06846,
91,9.72076,17.0168,100,29.8812,0,0,99.921,2.01102,
85,9.90544,16.5877,98.3426,29.8763,0,7.59104,100,0,
79,10.0901,1.68115,93.781,29.8716,0,6.4836,88.4213,7.27796,
75,10.2748,0,91.9801,29.8659,0,5.22617,76.258,12.6221,
69,18.7944,0,80.788,29.8592,0,24.4588,68.6596,11.7148,
70,18.9791,0,76.7607,23.8527,0,23.2013,57.813,19.9155,
72,8.19199,0,80.1156,17.8449,0,21.9939,53.2292,35.9257,
83,0,0,91.8966,11.8348,0,28.6545,53.0299,28.3745,
80,0,0,94.7993,11.8258,0,28.0471,48.1408,47.14,
76,0.18468,0,100,11.814,0,27.4397,68.9874,31.9544,
70,0,0,100,11.8045,0,17.4536,58.0626,33.5282,
68,0.18468,0,98.6588,11.7948,0,16.8962,46.2222,39.5368,
66,0,0,100,11.7842,0,22.766,46.2222,31.4399,
60,5.67617,0,98.0526,21.3788,0,22.2085,51.4618,21.5849,
67,5.86085,0,94.2517,19.3709,0,21.8011,40.9091,26.2786,
69,0,0,100,17.3623,0,28.1929,40.9891,16.5528,
71,0.265298,0,100,22.3009,0,27.8855,41.0691,17.2737,
79,7.77694,0,88.763,20.2937,0,47.4728,32.9186,12.6432,
91,7.96162,0,95.4405,14.2872,0,51.3311,46.3612,0,
102,8.1463,0,94.2429,8.28247,0,51.2237,55.2061,0,
100,8.33098,0,100,8.27776,0,25.8865,55.2861,19.7898,
94,8.99258,0,100,16.168,0,25.7791,55.3661,20.8799,
88,9.17726,0,98.5172,12.0657,0,25.6716,55.4461,10.0813,
82,14.171,0,97.5835,18.3567,0,25.5642,61.21,0,
76,0,0,100,18.352,0,25.4568,61.2574,0,
73,0.18468,0,100,18.3473,0,31.6057,74.9408,0,
71,0,0,100,18.3426,0,31.4982,70.4748,17.223,
67,0.18468,0,100,18.3352,0,37.9668,86.6089,3.629,
69,0,0,100,16.3299,0,37.8594,86.49,0,
79,1.42938,0,100,19.0757,0,37.8019,86.3922,1.52546,
82,1.61407,0,100,15.0708,0,37.8445,100,0,
82,1.79875,0,100,11.0661,0,43.1052,100,0,
85,0,0,100,7.06143,0,43.1477,100,0,
87,0,0,100,3.05678,0,43.1903,94.8643,14.7196,
87,0,0,100,0,0,43.2328,89.7685,32.9617,
