6,12.6609,10.3053,66.1926,82.9906,49.7541,32.4181,95.9205,29.2375,
17,12.8673,9.89007,73.2475,74.9817,41.5986,24.3417,95.7642,30.3345,
23,0,9.47488,79.6662,70.9728,37.4432,15.9784,95.5733,31.3997,
29,0.206363,9.05969,100,68.9637,35.2877,0,95.3737,52.1529,
30,0.412727,8.6445,100,62.9515,29.1323,0,95.1922,73.7801,
35,0.61909,8.22931,100,54.936,20.9768,0,94.904,65.4923,
40,0.825454,7.81412,100,48.9218,14.8214,0,94.8304,84.6405,
43,1.03182,7.39893,100,42.9048,8.6659,0,94.6804,100,
43,1.23818,6.98374,100,36.8855,2.51044,0,94.5304,100,
52,0,6.56855,100,30.8663,0,0,94.3804,94.2537,
61,0.206363,6.15336,100,24.8478,0,0,94.2304,100,
68,0.412727,5.73817,100,18.8285,0,0,94.0804,93.6866,
76,0.61909,5.32298,100,10.8102,0,0,93.9304,100,
83,0.825454,4.90779,100,4.7909,0,0,93.7803,100,
83,1.03182,4.4926,100,2.77163,0,0,93.6303,100,
90,1.23818,4.0774,100,0.75237,0,0,93.4803,90.8665,
96,1.44454,3.66221,100,0,0,0,93.3303,91.9543,
