3,14.0023,25.4377,100,71.9922,65.0642,0,79.3812,50.0971,
7,3.74292,25.0784,100,63.9813,56.9451,0,79.225,48.189,
8,3.9383,24.7192,100,55.9708,48.826,0,79.034,69.7608,
15,4.13368,24.3599,100,49.957,42.707,0,78.6845,62.1684,
18,4.32906,24.0006,100,47.9444,40.5879,0,87.8223,58.0872,
23,0,23.6414,100,39.9324,32.4688,0,87.6841,52.8192,
25,0.195379,23.2821,100,35.9212,28.3497,0,87.6104,73.0273,
34,0.390758,22.9228,100,29.907,22.2306,0,87.4604,68.067,
35,0.586138,22.5636,100,23.8935,16.1115,0,87.4604,90.153,
47,0,22.2043,100,19.8767,11.9925,0,87.3104,86.4083,
54,0.195379,21.8451,100,11.8605,3.87337,0,87.1604,87.2793,
58,0.390758,21.4858,100,3.84419,0,0,94.5078,83.0208,
64,0.586138,21.1265,100,0,0,0,94.3578,83.7068,
