13,35.3132,24.6877,56.3839,84.9943,82.0374,27.8748,66.4626,19.3628,
18,35.4908,24.2917,69.8529,82.9878,79.9083,13.3508,74.5974,18.023,
23,35.6684,23.8958,100,78.9815,75.7791,0,74.4865,39.7685,
32,35.8459,23.4999,100,74.9719,71.6499,0,74.2869,40.6224,
39,36.0235,23.1039,100,72.9622,69.5208,0,84.3692,36.7535,
45,36.2011,22.708,100,64.9531,61.3916,0,84.231,58.1826,
44,36.3786,22.3121,100,60.9408,57.2624,0,84.1573,79.05,
52,36.5562,21.9162,100,56.9254,53.1333,0,93.9922,75.0751,
57,36.7338,21.5202,100,54.9105,51.0041,0,93.8422,75.7615,
67,36.9114,21.1243,100,48.8956,44.8749,0,93.6922,66.5186,
75,37.0889,20.7284,100,42.8821,38.7458,0,93.6922,86.978,
85,37.2665,20.3325,100,34.8655,30.6166,0,93.5422,87.237,
81,37.4441,19.9365,100,34.8489,30.4874,0,93.3922,87.496,
78,37.6216,19.5406,100,34.8323,30.3583,0,93.2422,78.5331,
76,37.7992,19.1447,100,34.8169,30.2291,0,93.0922,100,
70,37.9768,18.7487,100,34.7985,30.0999,0,92.9422,100,
65,38.1543,18.3528,100,34.78,29.9708,0,92.7922,100,
62,28.1648,17.9569,100,34.7615,29.8416,0,92.6422,100,
72,28.3424,4.25536,98.5622,30.743,25.7124,0,80.9398,100,
80,28.52,0,95.2167,26.7246,21.5833,0,69.2722,100,
85,28.6975,0,93.9511,22.7061,17.4541,0,57.4837,100,
81,20.7697,0,98.8228,22.6876,17.3249,0,51.3768,100,
76,20.9473,0,95.9291,22.6691,17.1958,0,39.2624,100,
73,21.1249,0,100,22.6507,17.0666,3.98947,54.9417,86.2134,
70,21.3024,0,97.0274,22.6341,16.9374,3.02969,42.8575,94.1391,
68,21.48,0,92.3503,22.6164,16.8083,2.61991,29.8513,99.0914,
66,21.6576,0,100,22.5979,16.6791,2.21013,51.0533,83.9721,
63,30.1236,0,86.3844,22.5818,16.5499,20.8491,42.662,82.0511,
70,30.3011,0,84.6722,20.5659,14.4208,20.4893,31.7471,86.7156,
75,35.1845,0,83.1503,26.376,7,20.1296,38.0842,74.1906,
87,35.3621,0,90.1705,18.3613,0,25.6515,52.1138,60.3568,
94,27.2022,0,95.2482,10.3487,0,25.3417,48.2627,79.0744,
92,31.7014,0,93.6893,18.0512,0,25.1319,53.9171,69.0787,
87,31.879,0,100,18.0373,0,24.9221,73.6149,54.875,
85,32.0566,0,100,18.0255,0,29.4224,90.1493,40.5156,
85,32.4285,0,100,22.8105,0,32.4126,90.1493,41.2128,
85,37.2048,0,98.5827,30.5671,0,35.4028,97.7332,29.4692,
85,47.336,0,97.5245,46.3111,0,38.393,100,11.18,
85,47.5136,0,99.3195,46.3059,16,41.3832,100,8.72648,
85,37.0865,0,100,46.301,15.8708,44.3735,93.4486,27.5277,
85,37.264,0,100,46.2934,15.7417,47.3637,100,14.5012,
85,44.0738,0,85.8836,46.2877,15.6125,69.3024,89.6984,12.4488,
85,25.4519,0,94.6784,46.2822,15.4833,72.2926,89.6722,6.49319,
85,25.8793,0,97.6556,53.1503,13,75.2828,89.5908,7.81082,
85,15.9705,0,99.9596,53.1455,12.8708,78.2731,82.6487,25.1854,
85,16.1481,0,100,53.138,12.7417,86.7605,97.3173,10.8966,
85,22.0181,0,98.5851,62.2394,9,89.7507,100,1.82368,
85,32.0269,0,86.2816,62.2355,8.87083,100,91.9395,0.0754654,
85,36.936,0,85.5001,69.5274,3,100,100,0,
85,41.2105,0,84.637,76.7728,0,100,100,0,
85,41.3881,0,92.3124,76.7692,0,100,100,0,
85,41.5657,0,100,76.7657,0,100,100,0,
85,50.2914,0,88.4703,76.7621,0,100,88.9905,0,
85,28.4783,0,98.7353,76.7585,0,100,88.9705,0,
85,28.6558,0,100,76.7549,15,100,88.9505,0,
